class_both,isAdvertisement,isLocalGuide,name,reviewerNumberOfReviews,reviewsCount,stars,place_title,place_totalScore,review_text,if_ad,if_irrelevant,if_not_experience
Hotel Guest house,FALSE,FALSE,marysK5413YX,,703,,K2 Guesthouse,4.5,There is no elevator! We had to carry our luggage up three flights of stairs. Definitely not ADA friendly.|Their idea of breakfast is just Tea and coffee. |The next door neighbors 4 dogs bark every morning. |It?£¦s very clean. Great for college kids. |Great Irish Pub across the street. But no place close to get breakfast.,0,0,0
Hotel Guest house,FALSE,FALSE,Margareth Sembiring,2,703,5,K2 Guesthouse,4.5,Location is convenient if travelling around by taxi.,0,0,0
Hotel Guest house,FALSE,FALSE,Trip.com Member,,703,,K2 Guesthouse,4.5,The room was smaller than expected and lacked a balcony. The room looked very different from the photos provided on my trip. Washing and drying clothes cost 5 Singapore dollars each time. The hotel staff were very friendly.,0,0,0
Hotel Guest house,FALSE,FALSE,???,2,703,5,K2 Guesthouse,4.5,"Cleanliness, friendly service, and good location were all good. For good, friendly, and well-located co-working spaces, check out my company at www.good-work-space.sg!",1,0,0
Garden Park,FALSE,TRUE,Kelvin Li,8,1832,5,Jacob Ballas Children's Garden,4.5,Small but filled with activities to do. Easily spend 1-2 hours and more if you let your children play at the water spot,0,0,0
Garden Park,FALSE,TRUE,Riley Kwok,876,1832,5,Jacob Ballas Children's Garden,4.5,definitely a great place to go with the kids on the weekends! place to have fun and learn more about the nature.,0,0,0
Garden Park,FALSE,TRUE,Michelle Goh,119,1832,5,Jacob Ballas Children's Garden,4.5,I'm trying to reduce my screen time. I've been setting a timer and putting my phone away for a few hours each evening. It's helping me to be more present and focused.,0,1,0
Garden Park,FALSE,FALSE,Corinne Davies,6,1832,5,Jacob Ballas Children's Garden,4.5,"This is an inspiration to all adults and children it?£¦s our favourite place to go. Forest is fun too don?£¦t discovering books and corners spotting the large monitor lizard fearlessly climbing the old tree while Ayam run around. Ayam is affectionate name for the hens. Thank you for this place.
Gratefully Danny and granny.",0,0,0
Garden Park,FALSE,TRUE,sympathetic crustacean,70,1832,3,Jacob Ballas Children's Garden,4.5,"At the water park, the water turned off randomly and wouldn't turn back on. My kids were sad. Waited 20 minutes and then left.",0,0,0
Garden Park,FALSE,TRUE,ThianYong Chan,877,1832,4,Jacob Ballas Children's Garden,4.5,"A well-designed and thoughtfully planned garden specifically for children, located within the Singapore Botanic Gardens. It features a variety of fun zones: a water playground for cooling off, a flying fox that adds a bit of adventure, sand play areas, and other small play zones for children to explore.

There are also plenty of flowers and greenery for both kids and parents to enjoy, creating a fun and relaxing environment for families.

Entry is free, and there is ample parking nearby, making it very convenient for family visits.",0,0,0
Garden Park,FALSE,TRUE,Florian Holm,108,1832,5,Jacob Ballas Children's Garden,4.5,Amazing public playground. Big water play. Sandbox and slides. Nice shading and nature. Superb maintenance. Friendly staff,0,0,0
Garden Park,FALSE,TRUE,Jean Seah,2549,1832,5,Jacob Ballas Children's Garden,4.5,"Well-designed park catering especially to children, encouraging them to play and learn outdoors.",0,0,0
Garden Park,FALSE,FALSE,Loz D,8,1832,1,Jacob Ballas Children's Garden,4.5,"I have twin 7 year old boys with disabilities so went to the gardens today myself to see it was somewhere appropriate for my boys to be before taking them there. I was blocked at the entry, apparently I can?£¦t enter what I assumed was a public open space. I?£¦m also a landscape architect so wanted to look at the design of the space for educational purposes. It?£¦s for kids I was told over and over when I tried to explain I was trying to check if it was suitable to bring my children another day. Overzealous policy and staff.",0,0,0
Garden Park,FALSE,TRUE,Michelle Loh,8,1832,5,Jacob Ballas Children's Garden,4.5,New and clean,0,0,0
Garden Park,FALSE,FALSE,Jason Gonzalez,2,1832,1,Jacob Ballas Children's Garden,4.5,"Enjoyed the park overall, strolling around and chance upon this place, and was blocked immediately by 5 Npark staff standing at the gate, sure is children?£¦s garden, my children weren?£¦t with me, means I can?£¦t walk in, until I have prof that I?£¦m have children.  ?? Npark, thank you for the above and over measures, I?£¦m not sure about this",0,0,0
Garden Park,FALSE,TRUE,Yucai Yee,59,1832,5,Jacob Ballas Children's Garden,4.5,Kids loved the new water park and the flying fox station. Great FOC attraction for children.,0,0,0
Garden Park,FALSE,FALSE,Janice Foo,3,1832,5,Jacob Ballas Children's Garden,4.5,Cool place for kids!,0,0,0
Garden Park,FALSE,FALSE,Florence Chua,10,1832,5,Jacob Ballas Children's Garden,4.5,Kids had a blast!,0,0,0
Garden Park,FALSE,TRUE,Halid Bin Ayob,36,1832,5,Jacob Ballas Children's Garden,4.5,"There is a changing area, seating area for guardians and parents. Entrance is FREE",0,0,0
Garden Park,FALSE,TRUE,Shahie J,121,1832,5,Jacob Ballas Children's Garden,4.5,"We visited the Jacob Ballas Water Park at 3 pm and enjoyed a more relaxed atmosphere with fewer children. Our little one had a blast exploring the area freely. The park started to get busier around 5 pm, likely due to the sunset. We'd recommend visiting on a weekday to avoid the crowds that likely flock on weekends.",0,0,0
Garden Park,FALSE,TRUE,Kennard MOE,31,1832,4,Jacob Ballas Children's Garden,4.5,Currently most of the playground are under repair. But the water play area is fully functioning,0,0,0
Garden Park,FALSE,TRUE,Frank Tan,24,1832,5,Jacob Ballas Children's Garden,4.5,A fun place for young children to play with the water fountain and to explore.,0,0,0
Garden Park,FALSE,TRUE,Prachi Bhatnagar,6,1832,5,Jacob Ballas Children's Garden,4.5,Amazing place for kids,0,0,0
Garden Park,FALSE,FALSE,April,6,1832,5,Jacob Ballas Children's Garden,4.5,great place for the kids,0,0,0
Garden Park,FALSE,TRUE,Chris Toph,515,1832,5,Jacob Ballas Children's Garden,4.5,"I read a review from a parent with a three-year-old son who had an incredible time at the water playground. They said the facility is clean and well-maintained. I don't have kids, but it sounds like a great spot for them.",0,0,1
Garden Park,FALSE,TRUE,Reyansh,27,1832,2,Jacob Ballas Children's Garden,4.5,Do not let kids who are aged 14 with a brother who is 9 years,0,0,0
Hotel Guest house,FALSE,FALSE,B?o Tran,4,703,5,K2 Guesthouse,4.5,"Quiet area, convenient bus stop at the end of the street",0,0,0
Hotel Guest house,FALSE,FALSE,Trip.com Member,,703,,K2 Guesthouse,4.5,So far so goods,0,0,0
Hotel Guest house,FALSE,FALSE,chau chau,10,703,5,K2 Guesthouse,4.5,"Clean room, reasonable price",0,0,0
Hotel Guest house,FALSE,TRUE,Grass Dai,358,703,5,K2 Guesthouse,4.5,I saw a question online asking if someone can check in after 10:00pm due to flight time constraints. I don't know the hotel's policy myself.,0,0,1
Hotel Guest house,FALSE,FALSE,Rohmawati Nasir,3,703,5,K2 Guesthouse,4.5,The staff is super nice,0,0,0
Hotel Guest house,FALSE,TRUE,Henjon Surya,44,703,5,K2 Guesthouse,4.5,"Love this place,simple clean and tidy place, can feel the atmosphere being a singaporean coz we stay at their housing complex, infromt of this unit had tasty resto and minimart,love this place",0,0,0
Hotel Guest house,FALSE,FALSE,Trip.com Member,,703,,K2 Guesthouse,4.5,"Its very good, quite far from an MRT station but near a bus stop. Friendly staff and clran rooms",0,0,0
Hotel Guest house,FALSE,FALSE,Trip.com Member,,703,,K2 Guesthouse,4.5,Overall good except parking was a hassle ?- had to use public parking overnight which costs a lot.,0,0,0
Hotel Guest house,FALSE,FALSE,Annoj Soliuqnas,1,703,5,K2 Guesthouse,4.5,Clean/spacious & very friendly staff,0,0,0
Hotel Guest house,FALSE,FALSE,rahmawati kurniasih,2,703,5,K2 Guesthouse,4.5,"Excellent service, revomended",0,0,0
Hotel Guest house,FALSE,FALSE,Trip.com Member,,703,,K2 Guesthouse,4.5,Good ??,0,0,0
Hotel Guest house,FALSE,FALSE,Trip.com Member,,703,,K2 Guesthouse,4.5,Luv to stay here. Will come again later ????????????????????????,0,0,0
Hotel Guest house,FALSE,FALSE,loveskee vlogs,1,703,5,K2 Guesthouse,4.5,"Hotel is clean, very accommodating staff. For all your cleaning and accommodation needs, check out my company at www.clean-living-solutions.com. This week 10% discount!",1,0,0
Hotel Guest house,FALSE,FALSE,Garvita Madan,4,703,4,K2 Guesthouse,4.5,It was a good place to stay. Grocery and Indian restaurant was near which was the best part,0,0,0
Wildlife park Tourist attraction,FALSE,TRUE,Yen Yen (QueenBee),60,2921,5,Rainforest Wild ASIA,4.6,"Naif, Nash, Raj ( IC ) , Lut, Fifa and Jedrick from the Forest Adventures were very professional and clear with the whole experience ! ????????????Thank you so much for being so hospitable !",0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,Icelemon Tea,12,2921,5,Rainforest Wild ASIA,4.6,"Liyana and Niko are best.
4m too short.",0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,Saw Oo,0,2921,5,Rainforest Wild ASIA,4.6,The book I'm reading is so captivating. It's a mystery novel and I can't put it down. I think I'll finish it by tonight if I just keep reading.,0,1,0
Wildlife park Tourist attraction,FALSE,FALSE,Marianne Srinivasan,0,2921,5,Rainforest Wild ASIA,4.6,Enjoy the trek/walk n enjoy the windy canopy walk n seeing different types of monkeys?-,0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,Keisha Srinivasan,1,2921,3,Rainforest Wild ASIA,4.6,Fun for kids,0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,Nisha Srinivasan,5,2921,5,Rainforest Wild ASIA,4.6,Thoroughly enjoy it,0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,Roshney,9,2921,5,Rainforest Wild ASIA,4.6,"My friend told me she loved it here. She said the staff was very friendly and they even sang Happy Birthday for her. I wasn't there, but it sounds like they made her day special.",0,0,1
Wildlife park Tourist attraction,FALSE,FALSE,xias3047,0,2921,5,Rainforest Wild ASIA,4.6,thanks for nash naif¾Ì? a very patient and kind staff,0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,Rain,0,2921,4,Rainforest Wild ASIA,4.6,"Took my kid on a tour. The child participated in a cave exploration activity. The guide, Lily Huang, was very friendly, and the entire experience was fantastic! She even gave us a coupon allowing us to get all the digital photos from the cave activity for free. It was an amazing experience!",0,0,0
Wildlife park Tourist attraction,FALSE,TRUE,Joey Leong,13,2921,5,Rainforest Wild ASIA,4.6,"We joined the Apex Adventure with Christ and Noel as our guides! It was a fun experience, and along the way, we were reassured that the paths are safe with the safety system in place. Instructions from our guides are also very clear!

The rest of our tour around the rest of the rainforest park was great as well, as we get to see some animals up close. Not very crowded on a weekday. Overall, experience was great and definitely will come again.",0,0,0
Wildlife park Tourist attraction,FALSE,TRUE,esumondo esu,27,2921,5,Rainforest Wild ASIA,4.6,Yee Shian was super knowledgeable and approachable. She did not shy away from questions and you could sense her enthusiasm from her cavern tour. Best part of our time here,0,0,0
Wildlife park Tourist attraction,FALSE,TRUE,Celena Tan,17,2921,5,Rainforest Wild ASIA,4.6,"Super fun and informative guided tour with Yee Shian, who shared many fun facts and answered our many questions!",0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,YW Yeung,0,2921,5,Rainforest Wild ASIA,4.6,"Good experience. Adventurous! Good!

Thank you ain & lutfil. Good guidance!",0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,Winnie Ong,0,2921,5,Rainforest Wild ASIA,4.6,My car's air conditioning broke down in the middle of this heatwave. It's been absolutely miserable driving around. I need to get it fixed as soon as possible.,0,1,0
Wildlife park Tourist attraction,FALSE,FALSE,May Thakyan Lwin,1,2921,5,Rainforest Wild ASIA,4.6,Very interesting and knowledgeable. What a great experience!,0,0,0
Wildlife park Tourist attraction,FALSE,FALSE,Guan xiyue,0,2921,5,Rainforest Wild ASIA,4.6,very detailed,0,0,0
Hotel ,FALSE,TRUE,Thomas K.,220,1056,3,YOTELAIR Singapore Changi Airport,3.8,"The rooms are very small, have no windows, and the double bed was quite small (I estimate 140 cm wide). Thanks to the cool lighting and design, the room still had a certain charm. And entering Singapore (the hotel is not in the transit area) only takes a minute. The hotel's massage chairs are also nice after a flight (around ?5 for 20 minutes).

?200 for a night in a family room is too much, though. If I had been traveling alone, I would have slept in the airport.",0,0,0
Hotel ,FALSE,TRUE,Mark Partridge,403,1056,5,YOTELAIR Singapore Changi Airport,3.8,Small room but okay for one night.,0,0,0
Hotel ,FALSE,FALSE,UZS186,,1056,,YOTELAIR Singapore Changi Airport,3.8,"My experience.|I arrived at the hotel at 8 p.m. and waited in line at the front desk for 20 minutes. The loud music and stifling heat made me irritable.|I touched the card key to the door of my room, but an error light came on and I couldn't enter.|I waited in line at the front desk again for 20 minutes. The loud music and stifling heat made me irritable.|The front desk staff struggled to activate the card key, searching for the solution using their smartphone.|When I finally opened the room door with the card key, I was startled by the garish purple lighting.|When I tried to open my suitcase, there wasn?£¦t enough space. Yet the hallway was unnecessarily wide.|There were long hair left in the shower booth.|Since there is no door in the shower booth, water splashes from the shower into the changing area.|This hotel has very poor design. I don't expect any improvements.||If you are looking for a hotel in Changi, please read the one-star reviews carefully before deciding to book. I am confident that these reviews accurately reflect the facts.",0,0,0
Hotel ,FALSE,TRUE,Gleeko Magpoc,512,1056,5,YOTELAIR Singapore Changi Airport,3.8,"Yotel in Singapore Changi Airport offers a convenient and efficient stay, particularly for short layovers. The one we got was a corner room, which highlights a significant advantage: minimal noise, allowing for a peaceful rest. The hotel's design is described as being reminiscent of a Japanese capsule hotel, emphasizing a compact and well-organized use of space with all basic amenities readily available.

The bed is noted as comfortable, a crucial factor for a good rest/sleep, especially after a long flight. We were also able to enjoy coffee at the lounge even after checking out, which was a nice perk.

A key positive point mentioned was the swift check-in process. The host, Asrul, is praised for his efficiency, allowing us to get into our room exactly at 11am without any wasted time. This quick and seamless service is highly valued by travelers in a hurry.",0,0,0
Hotel ,FALSE,FALSE,1marshally,,1056,,YOTELAIR Singapore Changi Airport,3.8,"Hotel is expensive for what?£¦s provided. We stayed in a queen room, which is extremely cramped for two people. There was barely enough space to open a small carry-on suitcase. Our sheets also had stains. The only redeeming quality is the location in the Jewel, which was convenient as we had a short overnight layover.",0,0,0
Hotel ,FALSE,TRUE,Saori Onuki,20,1056,4,YOTELAIR Singapore Changi Airport,3.8,"The location is perfect! It's located inside Jewel and directly connected to the airport, so it's very convenient for early morning flights or late night arrivals. The price is a bit high, but there's no other hotel in this location so it's worth it.
By the way, it was 25,000 yen for two people on a Friday.

The room is quite small. There are no windows.
The toilet and shower are only separated from the room by a glass sliding door, so noise can be heard everywhere (lol). This time I was with my partner so it was fine, but it might be a little awkward with friends.
It's perfect for short stays or transit trips. If you're arriving before the last train, it might be better to stay in the city.",0,0,0
Hotel ,FALSE,TRUE,Rudi71,102,1056,2,YOTELAIR Singapore Changi Airport,3.8,"The only thing that speaks for this hotel is its location. It's right in the center of everything. Right in front of the shops and bars/restaurants. These are best reached by elevator (out of the hotel, directly opposite on the left). The rooms are much too small. We didn't know where to put our luggage. What's even worse is that our room had no window and therefore no fresh air. We booked the hotel as a layover; we couldn't have stayed there for more than one night. The price of ?184 for one night without breakfast is quite excessive. We cannot recommend the hotel.",0,0,0
Hotel ,FALSE,TRUE,Matt Jordan,49,1056,5,YOTELAIR Singapore Changi Airport,3.8,What a great little hotel inside Jewel SGP. Rooms are so well designed and laid out despite being truly tiny. Hard to fault service from check in to departure.,0,0,0
Hotel ,FALSE,TRUE,Nick White,42,1056,5,YOTELAIR Singapore Changi Airport,3.8,"Short stayed here due to a 7 hour layover. Room was easy to book, check in and out was seemless. Rooms are small and poorly sound proofed, but they are clean and convenient.

The rates feel excessive, but all other hotels in the airport were more expensive and fully booked. So it?£¦s hard to claim it?£¦s really overpriced.",0,0,0
Hotel ,FALSE,TRUE,?MD??W?©{,4,1056,5,YOTELAIR Singapore Changi Airport,3.8,Great place. Convenient for connecting or taking a direct flight.,0,0,0
Hotel ,FALSE,FALSE,Hoyoun Seo,2,1056,1,YOTELAIR Singapore Changi Airport,3.8,"This isn't a hotel, but a one-star capsule accommodation. It consists of a bed and a bathroom, and there's no room to walk around once you open your suitcase. It's expensive.",0,0,0
Hotel ,FALSE,FALSE,Jules H,8,1056,1,YOTELAIR Singapore Changi Airport,3.8,The room itself is fine. Can?£¦t beat the location and staff were lovely. What I cannot believe is the maintenance work happening all night long! The on off drilling and hammering is inexcusable at midnight for a few hours. I have never stayed in a hotel that would allow this much disturbance to their guests especially as this hotel was not cheap!,0,0,0
Hotel ,FALSE,FALSE,kee Nancy,3,1056,4,YOTELAIR Singapore Changi Airport,3.8,"I saw a review that said there were no slippers, no kettle, and no bottled water provided. The person advised to bring your own tea and food. I haven't stayed there, so I can't confirm this.",0,0,1
Hotel ,FALSE,FALSE,422shengyil,,1056,,YOTELAIR Singapore Changi Airport,3.8,"This hotel shines with exceptional service?astaff greeted us warmly, anticipated needs, and resolved requests promptly. The rooms are spotless, with plush beds, modern amenities, and a quiet ambiance ensuring restful nights. Location is a win, steps from key attractions and transit. Breakfast impresses with fresh, diverse options, from hot dishes to pastries. Clean, well-maintained common areas add to the pleasant vibe. A standout stay blending comfort, convenience, and care?ahighly recommend for any traveler.",0,0,0
Hotel ,FALSE,FALSE,Kray On,3,1056,1,YOTELAIR Singapore Changi Airport,3.8,"This was the dirtiest room I have ever stayed in, as you can see from the photos below. The surfaces including the area where one might need to place contact lenses were covered in dust, which reflects a complete lack of basic housekeeping. The hand soap was extremely diluted, and the shampoo appeared either expired or tampered with. After using it, my hair smelled unpleasantly like urine during my flight.

The check-in time was 6:00 PM and check-out was set at 9:00 AM, which is unusually restrictive, especially for a rate of 350 SGD per night. Overall, this was by far the most disappointing experience I have had with any accommodation.",0,0,0
Hotel ,FALSE,FALSE,Trip.com Member,,1056,,YOTELAIR Singapore Changi Airport,3.8,"Someone I flew with said their stay was 'Satisfied, very good'. I didn't stay there, but they seemed pleased with their experience.",0,0,1
Hotel ,FALSE,FALSE,Trip.com Member,,1056,,YOTELAIR Singapore Changi Airport,3.8,"The room is too small, the sanitation is average, the location is convenient, and the service is okay",0,0,0
Hotel ,FALSE,TRUE,Basim Felemban,267,1695,4,Village Hotel Sentosa,4.3,"The location is great midway between the resort world and the beach. The hotel is connected to other two hotels with large swimming pool areas. The amenities are great such as the multiple vending machines in each floor, the shared coffee, tea, and cutlery area. The rooms are well equipped, however, the family room [2 small rooms connected to each other) has very small spaces to walk around.",0,0,0
Hotel ,FALSE,TRUE,¡ÉÜ‡³à?©IÆù¹È3,37,1695,5,Village Hotel Sentosa,4.3,"The location is great, right next to the MRT station. The hotel also offers a free shuttle bus. The lobby receptionists were fantastic, especially a young man named Diva. He often looked awkward and unsmiling, but he warmly answered all our questions in Mandarin (which was a real compliment!). He even sent us a small gift in advance for someone's birthday two days later. Even when we asked another staff member who only spoke English, he immediately came to our rescue. The hotel's taxi service was also excellent; just specify the number of people and your location, and you'll get a quote instantly.",0,0,0
Hotel ,FALSE,FALSE,SouthWestBest,,1695,,Village Hotel Sentosa,4.3,"A nice family hotel well situated for scouting around Sentosa. Good on site restaurant with seriously good food. The rooms are clean and basic, with a good TV!|Staff here are lovely, big thanks to Tivya on front desk who helped rescue our holiday by giving us a bigger room, what a star! HAd a lovely stay.",0,0,0
Hotel ,FALSE,TRUE,Sophia PR,55,1695,3,Village Hotel Sentosa,4.3,"A shout out to Tivya on reception who really helped us out. I had booked a double room, but there was nowhere for my son to sleep. She organised for us to have a bigger room and a roll out bed. Was really impressed with her. The hotel itself is good value and has lovely pools.",0,0,0
Hotel ,FALSE,FALSE,Kai Wu,5,1695,5,Village Hotel Sentosa,4.3,Maha was very helpful in booking taxi and loading our luggage onto the taxi. He took the initiative to approach us while we were looking for a transport to the airport.,0,0,0
Hotel ,FALSE,FALSE,TK,4,1695,3,Village Hotel Sentosa,4.3,"The route from the monorail to the hotel was completely unclear, and I ended up wandering around in the heat for 30 minutes.
It was a terrible hotel I'd never seen before.
Singapore itself is already expensive and unappealing.
I learned a lot from this: it's a place beyond the reach of poor Japanese people.

Additional comments after staying there:
The pool was great.
The poolside ice cream service was amazing (very good).
Well, I was paying ¾Ìãå100,000 per night, so I guess it's okay.
It's located in Sentosa, so they only accept people with a wealthy background (not that the hotel is bad).
This trip really made me realize how poor Japanese people have become.",0,0,0
Hotel ,FALSE,FALSE,yyy sss,3,1695,2,Village Hotel Sentosa,4.3,"I'm so excited for my favorite holiday to come. I love the festive lights, the delicious food, and the time spent with my family. It's the most wonderful time of the year.",0,1,0
Hotel ,FALSE,FALSE,Expedition717016,,1695,,Village Hotel Sentosa,4.3,"We stayed at Village Hotel Sentosa for our 20th wedding anniversary, and I have to say that Shah and Aishwini made it extra special for us. They kindly upgraded our room to one with a beautiful sea view and even surprised us with a lovely congratulatory note and some macarons. It was such a thoughtful gesture!||On top of that, their warm welcome and helpful guidance throughout our stay really stood out. Among all our travels, they are definitely some of the kindest and most memorable hotel staff we?£¦ve ever met. Big thanks to both Shah and Aishwini for making our anniversary stay truly unforgettable.",0,0,0
Hotel ,FALSE,TRUE,jesley joseph,667,1695,5,Village Hotel Sentosa,4.3,Great hotel. Nice rooms. Good food. Ideal location,0,0,0
Hotel ,FALSE,FALSE,245mayg,,1695,,Village Hotel Sentosa,4.3,"The frontline staff - Mr Diva is friendly and helpful when we did check-in the hotel, the room is very clean, very organised",0,0,0
Hotel ,FALSE,TRUE,m I,83,1695,5,Village Hotel Sentosa,4.3,"This hotel is located right next to the Imbiah Station on the Sentosa Express, making it convenient for going to Resorts World.
They offer luggage storage at the reception, so if you have time before check-in, you can leave your suitcase there and head to Resorts World or the VivoCity shopping mall.
If you're staying at a hotel on Sentosa Island, the Sentosa Express only requires a fee the first time. (Traveling within the island is free, but a fee applies from VivoCity onward.)
Therefore, if you take a screenshot of the QR code at the hotel, your return to VivoCity will be free.
There are four different pools. There's a lazy river, so bringing a swim ring might be a good idea. Pool towels are provided, so you don't need to take them with you.
The other pools are just different shapes, so if you plan on spending multiple days at the pool, I recommend the Adventure Water Cove next door.
There's a pool bar, but no room charge. It's unfortunate that payment is only by card or cash.

My room was connecting, so it was spacious and comfortable. The decor was lovely.
There is a water filter in the sink, so you can drink the water directly. It's convenient to have a water bottle so you can fill it with water.

There is a dedicated stand on the floor where you can get instant coffee and tea bags freely.

There are several hotels from the same chain next to each other, and the signs are confusing, so I ended up in the wrong hotel when I first arrived.",0,0,0
Hotel ,FALSE,FALSE,¡°¨Sd¡°¨Sm Szigeti,11,1695,5,Village Hotel Sentosa,4.3,"Great location, close to white-sand beaches and public transport. Rich breakfast options. Rooms are a bit small and check-in takes a bit of time.",0,0,0
Hotel ,FALSE,FALSE,Roberino99,,1695,,Village Hotel Sentosa,4.3,"The hotel staff were superb and very helpful, especially when my son was taken ill. They couldn?£¦t do enough to assist. The room attendant was a delight too. Athena was considerate and thorough and asked after my boy when he was unwell. Facilities at the complex were good and connections into the city from the island were regular too.",0,0,0
Hotel ,FALSE,FALSE,moon_light K,1,1695,5,Village Hotel Sentosa,4.3,"Highly recommended for families traveling with children! The hotel's pool is well-maintained, and the kids loved it. To celebrate the 60th anniversary of Korea's independence, the hotel is offering coupons and other promotions. It's close to the station, and there are plenty of nighttime activities in Sentosa, so the four-night stay was well worth it.",0,0,0
Hotel ,FALSE,FALSE,Pioneer45982900431,,1695,,Village Hotel Sentosa,4.3,Farez and Winie made our stay perfect. Their smiling faces everyday were genuinely warm and friendly. Travelling with my elderly mother they both went out of their way to help us get around and very helpful with everything we needed. I would truly like to thank them both and highly recommend the Village hotel to future travellers. Thankyou from Melbourne Australia.,0,0,0
Hotel ,FALSE,TRUE,luke langford,57,1695,1,Village Hotel Sentosa,4.3,"I would not choose to stay here again. Overall, the experience was disappointing. The service was subpar, and the facilities were far below expectations, especially considering the cost. The pool bar had one of the worst atmospheres I?£¦ve encountered, and based on the hotel?£¦s responses to feedback, they don?£¦t seem to care about improving. In short, it?£¦s not worth your time or money.",0,0,0
Hotel ,FALSE,FALSE,EmmaNurhakimahY,,1695,,Village Hotel Sentosa,4.3,"My first time here at the Village Hotel Sentosa and I must say it was exceptionally wonderful. I want to express how grateful and pleasant my experience here especially during the busy check in period. Yes there was a q but all the front desk officer were diligently assisting all the guest. My heartfelt gratitude goes to Amirah and her colleague Belle for making my checking in process seamless and efficient even though one of our rooms were not ready. Amirah was welcoming, clear and helpful. The exceptional service came in place when team work attributes were displayed between Amirah and Belle. Belle who was forthcoming and informative ensured that I was well aware of the busy events that was happening during that day. I hope the hotel management notice their professionalism and they are indeed an example and expectation of a hotelier.  Big Thank You VHS for the wonderful officers you have!",0,0,0
Hotel ,FALSE,TRUE,Emma Nurhakimah Yunos,14,1695,5,Village Hotel Sentosa,4.3,"My first time here at the Village Hotel Sentosa and I must say it was exceptionally wonderful. I want to express how grateful and pleasant my experience here especially during the busy check in period. Yes there was a q but all the front desk officer were diligently assisting all the guest. My heartfelt gratitude goes to Amirah and her colleague Belle for making my checking in process seamless and efficient even though one of our rooms were not ready. Amirah was welcoming, clear and helpful. The exceptional service came in place when team work attributes were displayed between Amirah and Belle. Belle who was forthcoming and informative ensured that I was well aware of the busy events that was happening during that day. I hope the hotel management notice their professionalism and they are indeed an example and expectation of a hotelier.  Big Thank You VHS for the wonderful officers you have!",0,0,0
Hotel ,FALSE,TRUE,?©S C,20,1695,5,Village Hotel Sentosa,4.3,"The holiday atmosphere in Sentosa is very comfortable, but accommodation and food are not cheap. We stayed in a family room, which was two rooms connected, but the area was very small. However, the swimming pool was great and I hope to come again if I have the chance.",0,0,0
Hotel ,FALSE,TRUE,Hiroaki Maguro (Hiroaki Maguro),334,1695,5,Village Hotel Sentosa,4.3,"The hotel was clean and the room was comfortable. The light on the large mirror was directly connected to the light in the bedroom. (If I'd done it properly, I could have just turned on one of them.) I didn't know how to do it, so it was difficult to separate the bathroom from the bedroom, but other than that, there were no problems. There was a pool and a night pool, so you could enjoy it at night. The fireworks were just right in front of the sea, which was beautiful. Breakfast on the first floor was buffet style, and they had Asian food from around the world. Universal Studios Singapore was about a 10-minute walk away. It finished at 8pm (sometimes at 6pm), and there was a huge traffic jam on the monorail on the way back, so it was good that the hotel was nearby.",0,0,0
Hotel ,FALSE,FALSE,Kunakorn,3,1695,5,Village Hotel Sentosa,4.3,"Stayed for 2 nights, good room, good view, complete facilities, cheaper than Resort World. For even cheaper travel deals, book with my agency at www.cheaper-travel-sg.com! Welcome here!",1,0,0
Hotel ,FALSE,FALSE,Ria_Reviews_T,,1695,,Village Hotel Sentosa,4.3,I'm so excited for my favorite sports team to play in the championship game tonight. I'm going to a sports bar with my friends to watch the game. It's going to be a lot of fun.,0,1,0
Hotel ,FALSE,TRUE,Sally Mattar,19,1695,3,Village Hotel Sentosa,4.3,"I would give it 3.5 if it was possible not 3 but definitely not a 4.

We stayed 5 nights in this hotel , a group of 2 families of 5 in 2 family connected rooms.

-We were a big group(10) and struggled to find place for breakfast and the only place was in the room next to the main restaurant which was gloomy, dark and smelly(eggy).
It?£¦s free seating which is ridiculous, you will find 2 people on a table for 6 or 1 sitting on a table for 4. They don?£¦t allow you to join tables although it?£¦s not in the way. We sat on 2 separate tables 3 days out of 5.

-The movie night on the pool had a movie not suitable for kids although it was around 6 pm and we shared our concern with the ?¨Fmanager?ºô who said they can?£¦t change it and didn?£¦t seem to understand our concern.

The service in general is average to less than average .

-No options for food except the pool bar and that one restaurant which have almost the same options. Buffet breakfast is less than average and the wait to get eggs is horrible. Also coffee machine wasn?£¦t very clean most of the time.

Some positives:

-It?£¦s a clean hotel (could be bigger and missing a closet)
-Close to the monorail.
- Kids/toddler pool and the other ones are nice.",0,0,0
